id,name,sinhala name,author,author sinhala name,translator,translator sinhala name,language,categoery,Tags
137,Anunge le,අනුන්ගේ ලේ,simone de Beauvoir,සිමෝන් ද බෝවුවර්,Gamini Viyangoda,ගාමිණී වියන්ගොඩ,Sinhala,English Translation Novel,
138,Yuddaya ha Amma,යුද්ධය හා අම්මා,Necholas Gage,නිකොලස් ගේජ්,Anula de Silva,අනුලා ද සිල්වා,Sinhala,English Translation Novel,
139,Ukusu Dadayama,උකුසු දඩයම,Jack Higgins,ජැක් හිගින්ස්,Indrani Karunarathna,ඉන්ද්‍රාණි කරුණාරත්න,Sinhala,English Translation Novel,
140,Tom Mamage Kutiya,ටොම් මාමාගේ කුටිය,Harriet Beecher Stowe,හැරියට් බීචර් ස්ටෝව්,Justin Wijayawardana,ජස්ටින් විජයවර්ධන,Sinhala,English Translation Novel,
141,Piyedra Ganga bada hinda Welapunemi,පියෙද්රා ගඟ බඩ හිඳ වැලපුනෙමි,Paulo Coelho,පාවුලෝ කොයියෝ,Piyal Jayarathna,පියල් ජයරත්න,Sinhala,English Translation Novel,
142,Wanaraya,වඳුරා,Chu Cheng Eng,වු චෙන්ග් එන්,A.P.Gunarathna,ඒ.පී. ගුණරත්න,Sinhala,English Translation Novel,
143,Akrawe Athpitapatha,අක්රාවේ අත්පිටපත,Paulo Coelho,පාවුලෝ කොයියෝ,D.M.S.Ariyarathna,ඩී.එම්.එස්. ආරියරත්න,Sinhala,English Translation Novel,
144,Nothradamaye Kuda,නෝත්‍රදාමයේ කුදා,Victor Hugo,වික්ටර් හියුගෝ,Kumara Siriwardana,කුමාර සිරිවර්ධන,Sinhala,English Translation Novel,
145,Mosad,මොසාඩ්,Michael Bar,මයිකල් බාර්-සොහාර්,Yasasiri Janaka Kumara,යසසිරි ජනක කුමාර,Sinhala,English Translation Novel,
146,Solamange Geethaya,සොලමන්ගේ ගීතය,Toni Morrison,ටෝනි මොරිසන්,,නොදනී,Sinhala,English Translation Novel,
147,Wanarayange Tarzan,වඳුරන්ගේ ටාසන්,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G.Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
148,Tarzan Apasu Eyi,ටාසන් ආපසු එයි,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G.Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
149,Tarzan ge Wanasiwpawo,ටාසන්ගේ වනසිව්පාවෝ,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G.Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
150,Tarzan ge Puthraya,ටාසන්ගේ පුත්‍රයා,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G.Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
151,Tarzan ha Oparaye menik,ටාසන් හා ඕපරයේ මැණික්,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G.Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
152,Nodemunu Tarzan,නොදැමුණු ටාසන්,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G.Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
153,Bihisunu Tarzan,බිහිසුණු ටාසන්,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G.Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
154,Tarzan Ha Swarnamaya Sinhaya,ටාසන් හා ස්වර්ණමය සිංහයා,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G.Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
155,Tarzan ha Kuhumbu Minissu,ටාසන් හා කුහුඹු මිනිස්සු,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,K.G.Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
156,Tarzan ha Sathuru Sena,ටාසන් හා සතුරු සේනා,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,
157,Veera Vickramanvitha Tarzan,වීර වික්‍රමාන්විත ටාසන්,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,
158,Tarzan saha Atharamanwu Yathrikayo,ටාසන් සහ අතරමංවූ යාත්‍රිකයෝ,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Prabath MIrihagalla,ප්‍රභාත් මිරිහාගල්ල,Sinhala,English Translation Novel,
159,Wanantharaye Adhipathy Tarzan,වනාන්තරයේ අධිපති ටාසන්,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,
160,Tarzan ha Mahar Rejina,ටාසන් හා මහා රැජින,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Deemon Ananda,ඩීමන් ආනන්ද,Sinhala,English Translation Novel,
161,Tarzan saha Roma Soldaduwo,ටාසන් සහ රෝම සොල්දාදුවෝ,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,Nishani Dissanayaka,නිශානි දිසානායක,Sinhala,English Translation Novel,
162,Tarzan saha Abirahas Lokaya,ටාසන් සහ අබිරහස් ලෝකය,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,P.B.Senanayaka,පී.බී. සේනානායක,Sinhala,English Translation Novel,
163,Tarzanta Hamuwu Unmaththakaya,ටාසන්ට හමුවූ උන්මත්තකයා,Edgar Rice Burroughs,එඩ්ගර් රයිස් බරෝස්,D.M.Karunarathna,ඩී.එම්. කරුණාරත්න,Sinhala,English Translation Novel,
164,Sherlock Holms -Sunaka sapaya,ෂර්ලොක් හෝම්ස් - සුනඛ සාපය,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
165,Sherlock Holms -Rathuwatha Hendikatha,ෂර්ලොක් හෝම්ස් - රතු වත හැඳි කාන්තාව,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
166,Sherlock Holms - Bihisunu Nimnaya,ෂර්ලොක් හෝම්ස් - බිහිසුණු නිම්නය,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
167,Sherlock Holms - Le Salakuna,ෂර්ලොක් හෝම්ස් - ලේ සලකුණ,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
168,Sherlock Holms - Sherlock Holms Apasu Eyi,ෂර්ලොක් හෝම්ස් - ෂර්ලොක් හෝම්ස් ආපසු එයි,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
169,Sherlock Holms - Bayanaka Miniha,ෂර්ලොක් හෝම්ස් - භයානක මිනිහා,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
170,Sherlock Holms - Lohitha Pareeksanaya,ෂර්ලොක් හෝම්ස් - ලෝහිත පරීක්ෂණය,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
171,Sherlock Holms - Kalu Wyagraya,ෂර්ලොක් හෝම්ස් - කළු ව්‍යග්‍රයා,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
172,Sherlock Holms - Antharaya Adawiyaka,ෂර්ලොක් හෝම්ස් - අන්තරාය අඩවියක,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
173,Sherlock Holms - Bishanayak,ෂර්ලොක් හෝම්ස් - භීෂණයක්,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
174,Sherlock Holms - Weradunu Dadayama,ෂර්ලොක් හෝම්ස් - වැරදුණු දඩයම,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
175,Sherlock Holms - Indra nila Manikya,ෂර්ලොක් හෝම්ස් - ඉන්ද්‍රනීල මැණික්ය,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
176,Sherlock Holms - Adbutha Aganthukaya,ෂර්ලොක් හෝම්ස් - අද්භූත ආගන්තුකයා,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
177,Sherlock Holms - Samudure Satana,ෂර්ලොක් හෝම්ස් - සමුදුරේ සටන,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
178,Sherlock Holms - Gindara Samaga Sellam,ෂර්ලොක් හෝම්ස් - ගින්දර සමඟ සෙල්ලම්,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
179,Sherlock Holms - Russiyanu Ottykaraya,ෂර්ලොක් හෝම්ස් - රුසියානු ඔත්තුකරු,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
180,Beskarwilhi Dadaballa,බැස්කර්විල්හි දඩබල්ලා,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,K.G.Karunathilaka,කේ.ජී. කරුණාතිලක,Sinhala,English Translation Novel,
181,Sherlock Holmsge Mathaka Satahan,ෂර්ලොක් හෝම්ස්ගේ මතක සටහන්,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,N.A.D.Gunathilaka,එන්.ඒ.ඩී. ගුණතිලක,Sinhala,English Translation Novel,
182,Maraka Satana,මාරක සටන,,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
183,Pradipagaraye Wickramaya,ප්‍රදීපාගාරයේ වික්‍රමය,Sherlock Holmes,ෂර්ලොක් හෝම්ස්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
184,Ejypthu shapaya,ඊජිප්තු ශාපය,Sherlock Holmes,ෂර්ලොක් හෝම්ස්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
185,Surupi Nalangana,සුරූපී නළඟන,Sherlock Holmes,ෂර්ලොක් හෝම්ස්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
186,Wedi Handa,වෙඩි හඬ,Sherlock Holmes,ෂර්ලොක් හෝම්ස්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
187,Getakapana Puncha,ගැටකපන පුංචා,Leon Garfield,ලියොන් ගාෆීල්ඩ්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
188,Sengawunu lowe Sawariyak,සැඟවුණු ලොවේ සවාරියක්,Sir Arthur Conandoyle,ශ්‍රීමත් ආතර් කොනන් ඩොයිල්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
189,Raktha Manikyaye Abhirahasa,රක්ත මාණික්‍යයේ අබිරහස,Anthony Reed,ඇන්තනි රීඩ්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
190,Rahas Pariksakaya Athurudan,රහස් පරීක්ෂකයා අතුරුදන්,Anthony Reed,ඇන්තනි රීඩ්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
191,Lokaya Wate Asu Dawasakin,ලෝකය වටේ අසූ දවසකින්,Juls wern,ජූල්ස් වර්න්,Chandana Mendis,චන්දන මෙන්ඩිස්,Sinhala,English Translation Novel,
192,Bihisunu Gamanak,බිහිසුණු ගමනක්,Robert luis stevensen,ආර්.එල්. ස්ටීවන්සන්,Lasitha Ravin Umagiliya,ලසිත රවීන් උමගිලිය,Sinhala,English Translation Novel,
193,Anthima Kemetta,අන්තිම කැමැත්ත,,නොදනී,Lasitha Ravin Umagiliya,ලසිත රවීන් උමගිලිය,Sinhala,English Translation Novel,
194,Marana Thunak,මරණ තුනක්,,නොදනී,Lasitha Ravin Umagiliya,ලසිත රවීන් උමගිලිය,Sinhala,English Translation Novel,
195,Adisi Hasthaya,අදිසි හස්තය,,නොදනී,Lasitha Ravin Umagiliya,ලසිත රවීන් උමගිලිය,Sinhala,English Translation Novel,
196,Bhishanye horawa,භීෂණයේ හෝරාව,Lasitha Ravin Umagiliya,ලසිත රවීන් උමගිලිය,,නොදනී,Sinhala,English Translation Novel,
